video_id,direction,label,fall_ratio,confidence_mean,split
00001_H_A_SY_C6,SY,1,0.1,0.3652294874191284,train
00001_H_A_SY_C6,SY,1,0.15,0.37083959579467773,train
00001_H_A_SY_C6,SY,1,0.2,0.3763715326786041,train
00001_H_A_SY_C6,SY,1,0.25,0.3797922134399414,train
00001_H_A_SY_C6,SY,1,0.3,0.3827713429927826,train
00001_H_A_SY_C6,SY,1,0.35,0.3841196298599243,train
00001_H_A_SY_C6,SY,1,0.4,0.38562414050102234,train
00001_H_A_SY_C6,SY,1,0.45,0.386232852935791,train
00001_H_A_SY_C6,SY,1,0.5,0.38578641414642334,train
00001_H_A_SY_C6,SY,1,0.55,0.3859066665172577,train
00001_H_A_SY_C6,SY,1,0.6,0.38242024183273315,train
00001_H_A_SY_C6,SY,1,0.65,0.3623800575733185,train
00001_H_A_SY_C6,SY,1,0.7,0.3427369296550751,train
00001_H_A_SY_C6,SY,1,0.75,0.35937759280204773,train
00001_H_A_SY_C6,SY,1,0.8,0.38329046964645386,train
00001_H_A_SY_C6,SY,1,0.85,0.38649657368659973,train
00001_H_A_SY_C6,SY,1,0.9,0.3837529122829437,train
00001_H_A_SY_C6,SY,1,0.95,0.38525232672691345,train
00001_H_A_SY_C6,SY,1,1.0,0.3853013217449188,train
00001_H_A_SY_C6,SY,1,0.95,0.3850462734699249,train
00001_H_A_SY_C6,SY,1,0.9,0.3861389756202698,train
00001_H_A_SY_C6,SY,1,0.85,0.38922223448753357,train
00001_H_A_SY_C6,SY,1,0.8,0.39141249656677246,train
00001_H_A_SY_C6,SY,1,0.75,0.3922572731971741,train
00001_H_A_SY_C6,SY,1,0.7,0.3938356935977936,train
00001_H_A_SY_C6,SY,1,0.65,0.39687395095825195,train
00001_H_A_SY_C6,SY,1,0.6,0.4020099937915802,train
00001_H_A_SY_C6,SY,1,0.55,0.4074435532093048,train
00001_H_A_SY_C6,SY,1,0.5,0.41462230682373047,train
00001_H_A_SY_C6,SY,1,0.45,0.4209848940372467,train
00001_H_A_SY_C6,SY,1,0.4,0.4292351305484772,train
00001_H_A_SY_C6,SY,1,0.35,0.4530351161956787,train
00001_H_A_SY_C6,SY,1,0.3,0.4788433909416199,train
00001_H_A_SY_C6,SY,1,0.25,0.4690374732017517,train
00001_H_A_SY_C6,SY,1,0.2,0.4496455490589142,train
00001_H_A_SY_C6,SY,1,0.15,0.4508187770843506,train
00001_H_A_SY_C6,SY,1,0.1,0.4587804675102234,train
00001_H_A_SY_C6,SY,1,0.05,0.464455783367157,train
00001_H_A_SY_C6,SY,0,0.0,0.47047603130340576,train
00001_H_A_SY_C6,SY,0,0.0,0.4801660180091858,train
00001_H_A_SY_C6,SY,0,0.0,0.4785878360271454,train
00001_H_A_SY_C6,SY,0,0.0,0.476702481508255,train
00001_H_A_SY_C6,SY,0,0.0,0.42700082063674927,train
00001_H_A_SY_C6,SY,0,0.0,0.4308391213417053,train
00001_H_A_SY_C6,SY,0,0.0,0.44129252433776855,train
00001_H_A_SY_C6,SY,0,0.0,0.42626988887786865,train
00001_H_A_SY_C6,SY,0,0.0,0.40201497077941895,train
00001_H_A_SY_C6,SY,0,0.0,0.3679458498954773,train
00001_H_A_SY_C6,SY,0,0.0,0.3415887653827667,train
00001_H_A_SY_C6,SY,0,0.0,0.30548781156539917,train
00005_H_A_N_C8,N,0,0.0,0.521683931350708,train
00005_H_A_N_C8,N,0,0.0,0.5340216159820557,train
00005_H_A_N_C8,N,0,0.0,0.5445975661277771,train
00005_H_A_N_C8,N,0,0.0,0.5532390475273132,train
00005_H_A_N_C8,N,0,0.0,0.5589507818222046,train
00005_H_A_N_C8,N,0,0.0,0.5590839385986328,train
00005_H_A_N_C8,N,0,0.0,0.5553497672080994,train
00005_H_A_N_C8,N,0,0.0,0.5498242378234863,train
00005_H_A_N_C8,N,0,0.0,0.5431768894195557,train
00005_H_A_N_C8,N,0,0.0,0.5337139368057251,train
00005_H_A_N_C8,N,0,0.0,0.5272594690322876,train
00005_H_A_N_C8,N,0,0.0,0.515947699546814,train
00005_H_A_N_C8,N,0,0.0,0.5034645795822144,train
00005_H_A_N_C8,N,0,0.0,0.49616867303848267,train
00005_H_A_N_C8,N,0,0.0,0.48719125986099243,train
00005_H_A_N_C8,N,0,0.0,0.4757702648639679,train
00005_H_A_N_C8,N,0,0.0,0.4594776928424835,train
00005_H_A_N_C8,N,0,0.0,0.44429799914360046,train
00005_H_A_N_C8,N,0,0.0,0.42536574602127075,train
00005_H_A_N_C8,N,0,0.0,0.4063573181629181,train
00005_H_A_N_C8,N,0,0.0,0.3788145184516907,train
00005_H_A_N_C8,N,0,0.0,0.3598414957523346,train
00005_H_A_N_C8,N,0,0.0,0.3476018011569977,train
00005_H_A_N_C8,N,0,0.0,0.33543142676353455,train
00005_H_A_N_C8,N,0,0.0,0.3206271231174469,train
00005_H_A_N_C8,N,0,0.0,0.30589649081230164,train
00005_H_A_N_C8,N,0,0.0,0.3042236268520355,train
00005_H_A_N_C8,N,0,0.0,0.29890528321266174,train
00005_H_A_N_C8,N,0,0.0,0.2851179242134094,train
00005_H_A_N_C8,N,0,0.0,0.27215051651000977,train
00005_H_A_N_C8,N,0,0.0,0.268363356590271,train
00006_H_A_N_C5,N,0,0.0,0.39502984285354614,train
00006_H_A_N_C5,N,0,0.0,0.3941630423069,train
00006_H_A_N_C5,N,0,0.0,0.3925260603427887,train
00006_H_A_N_C5,N,0,0.0,0.38871490955352783,train
00006_H_A_N_C5,N,0,0.0,0.3861638605594635,train
00006_H_A_N_C5,N,0,0.0,0.3846339285373688,train
00006_H_A_N_C5,N,0,0.0,0.3842628002166748,train
00006_H_A_N_C5,N,0,0.0,0.3854844272136688,train
00006_H_A_N_C5,N,0,0.0,0.3854644000530243,train
00006_H_A_N_C5,N,0,0.0,0.3820696473121643,train
00006_H_A_N_C5,N,0,0.0,0.3797903060913086,train
00006_H_A_N_C5,N,0,0.0,0.37567633390426636,train
00006_H_A_N_C5,N,0,0.0,0.37084364891052246,train
00006_H_A_N_C5,N,0,0.0,0.37284716963768005,train
00006_H_A_N_C5,N,0,0.0,0.37340280413627625,train
00006_H_A_N_C5,N,0,0.0,0.37165939807891846,train
00006_H_A_N_C5,N,0,0.0,0.36666548252105713,train
00006_H_A_N_C5,N,0,0.0,0.3605363667011261,train
00006_H_A_N_C5,N,0,0.0,0.3574548661708832,train
00006_H_A_N_C5,N,0,0.0,0.35638427734375,train
00006_H_A_N_C5,N,0,0.0,0.3515682518482208,train
00006_H_A_N_C5,N,0,0.0,0.3497695028781891,train
00006_H_A_N_C5,N,0,0.0,0.34983232617378235,train
00006_H_A_N_C5,N,0,0.0,0.34317874908447266,train
00006_H_A_N_C5,N,0,0.0,0.33722105622291565,train
00006_H_A_N_C5,N,0,0.0,0.3339529037475586,train
00006_H_A_N_C5,N,0,0.0,0.3294007480144501,train
00006_H_A_N_C5,N,0,0.0,0.3258157968521118,train
00006_H_A_N_C5,N,0,0.0,0.3201904594898224,train
00006_H_A_N_C5,N,0,0.0,0.3184918463230133,train
00006_H_A_N_C5,N,0,0.0,0.31630900502204895,train
00006_H_A_N_C7,N,0,0.0,0.6965875625610352,train
00006_H_A_N_C7,N,0,0.0,0.7002738118171692,train
00006_H_A_N_C7,N,0,0.0,0.7027080059051514,train
00006_H_A_N_C7,N,0,0.0,0.7038182616233826,train
00006_H_A_N_C7,N,0,0.0,0.7032409906387329,train
00006_H_A_N_C7,N,0,0.0,0.7051604986190796,train
00006_H_A_N_C7,N,0,0.0,0.7054800391197205,train
00006_H_A_N_C7,N,0,0.0,0.7046605348587036,train
00006_H_A_N_C7,N,0,0.0,0.703390896320343,train
00006_H_A_N_C7,N,0,0.0,0.7002896070480347,train
00006_H_A_N_C7,N,0,0.0,0.6949681639671326,train
00006_H_A_N_C7,N,0,0.0,0.6909822821617126,train
00006_H_A_N_C7,N,0,0.0,0.6850605010986328,train
00006_H_A_N_C7,N,0,0.0,0.6817140579223633,train
00006_H_A_N_C7,N,0,0.0,0.6761273145675659,train
00006_H_A_N_C7,N,0,0.0,0.6671575903892517,train
00006_H_A_N_C7,N,0,0.0,0.6570146679878235,train
00006_H_A_N_C7,N,0,0.0,0.6415795683860779,train
00006_H_A_N_C7,N,0,0.0,0.6291134357452393,train
00006_H_A_N_C7,N,0,0.0,0.6178368926048279,train
00006_H_A_N_C7,N,0,0.0,0.6056714653968811,train
00006_H_A_N_C7,N,0,0.0,0.5974968671798706,train
00006_H_A_N_C7,N,0,0.0,0.5922000408172607,train
00006_H_A_N_C7,N,0,0.0,0.5821774005889893,train
00006_H_A_N_C7,N,0,0.0,0.5720004439353943,train
00006_H_A_N_C7,N,0,0.0,0.5633234977722168,train
00006_H_A_N_C7,N,0,0.0,0.5562859177589417,train
00006_H_A_N_C7,N,0,0.0,0.5526099801063538,train
00006_H_A_N_C7,N,0,0.0,0.5522258877754211,train
00006_H_A_N_C7,N,0,0.0,0.5527357459068298,train
00006_H_A_N_C7,N,0,0.0,0.5597310662269592,train
00007_H_A_FY_C6,FY,1,0.75,0.457253634929657,train
00007_H_A_FY_C6,FY,1,0.8,0.4563125669956207,train
00007_H_A_FY_C6,FY,1,0.85,0.4544055163860321,train
00007_H_A_FY_C6,FY,1,0.9,0.4521453380584717,train
00007_H_A_FY_C6,FY,1,0.95,0.4490036070346832,train
