video_id,direction,label,fall_ratio,confidence_mean,split
00001_H_A_SY_C6,SY,1,0.5,0.3756842315196991,train
00001_H_A_SY_C6,SY,1,0.5,0.38003093004226685,train
00001_H_A_SY_C6,SY,1,0.5,0.3838919997215271,train
00001_H_A_SY_C6,SY,1,0.5,0.38602474331855774,train
00001_H_A_SY_C6,SY,1,0.5,0.3883035182952881,train
00001_H_A_SY_C6,SY,1,0.5,0.39049676060676575,train
00001_H_A_SY_C6,SY,1,0.5,0.39381709694862366,train
00001_H_A_SY_C6,SY,1,0.5,0.3968381881713867,train
00001_H_A_SY_C6,SY,1,0.5,0.4002043604850769,train
00001_H_A_SY_C6,SY,1,0.5,0.4034457802772522,train
00001_H_A_SY_C6,SY,1,0.5,0.40582770109176636,train
00001_H_A_SY_C6,SY,1,0.5,0.4077076017856598,train
00001_H_A_SY_C6,SY,1,0.5,0.4107901453971863,train
00001_H_A_SY_C6,SY,1,0.5,0.4142075181007385,train
00001_H_A_SY_C6,SY,1,0.5,0.4164679944515228,train
00001_H_A_SY_C6,SY,1,0.5,0.41865769028663635,train
00001_H_A_SY_C6,SY,1,0.5,0.42126667499542236,train
00001_H_A_SY_C6,SY,1,0.5,0.424854040145874,train
00001_H_A_SY_C6,SY,1,0.5,0.4278886914253235,train
00001_H_A_SY_C6,SY,1,0.475,0.43058300018310547,train
00001_H_A_SY_C6,SY,1,0.45,0.4331524670124054,train
00001_H_A_SY_C6,SY,1,0.425,0.4345535337924957,train
00001_H_A_SY_C6,SY,1,0.4,0.43500015139579773,train
00001_H_A_SY_C6,SY,1,0.375,0.4363889694213867,train
00001_H_A_SY_C6,SY,1,0.35,0.4352690577507019,train
00001_H_A_SY_C6,SY,1,0.325,0.4276541769504547,train
00001_H_A_SY_C6,SY,1,0.3,0.4145054519176483,train
00001_H_A_SY_C6,SY,1,0.275,0.41295766830444336,train
00001_H_A_SY_C6,SY,1,0.25,0.4227307140827179,train
00001_H_A_SY_C6,SY,1,0.225,0.43153879046440125,train
00001_H_A_SY_C6,SY,1,0.2,0.43526381254196167,train
00001_H_A_SY_C6,SY,1,0.175,0.443968802690506,train
00001_H_A_SY_C6,SY,1,0.15,0.4525565505027771,train
00001_H_A_SY_C6,SY,1,0.125,0.44254034757614136,train
00001_H_A_SY_C6,SY,1,0.1,0.42583024501800537,train
00001_H_A_SY_C6,SY,1,0.075,0.41782301664352417,train
00001_H_A_SY_C6,SY,1,0.05,0.41336315870285034,train
00001_H_A_SY_C6,SY,1,0.025,0.4094846248626709,train
00001_H_A_SY_C6,SY,0,0.0,0.40603235363960266,train
00001_H_A_SY_C6,SY,0,0.0,0.3928269147872925,train
00005_H_A_N_C8,N,0,0.0,0.5244717597961426,train
00005_H_A_N_C8,N,0,0.0,0.5249846577644348,train
00005_H_A_N_C8,N,0,0.0,0.5240310430526733,train
00005_H_A_N_C8,N,0,0.0,0.5247038006782532,train
00005_H_A_N_C8,N,0,0.0,0.5230709910392761,train
00005_H_A_N_C8,N,0,0.0,0.5174270868301392,train
00005_H_A_N_C8,N,0,0.0,0.5074137449264526,train
00005_H_A_N_C8,N,0,0.0,0.4970610439777374,train
00005_H_A_N_C8,N,0,0.0,0.4842713475227356,train
00005_H_A_N_C8,N,0,0.0,0.4700356423854828,train
00005_H_A_N_C8,N,0,0.0,0.45303699374198914,train
