video_id,direction,label,fall_ratio,confidence_mean,split
00001_H_A_SY_C6,SY,1,0.4,0.4332382082939148,train
00001_H_A_SY_C6,SY,1,0.43333333333333335,0.43502262234687805,train
00001_H_A_SY_C6,SY,1,0.4666666666666667,0.43900659680366516,train
00001_H_A_SY_C6,SY,1,0.5,0.443077027797699,train
00001_H_A_SY_C6,SY,1,0.5333333333333333,0.444853276014328,train
00001_H_A_SY_C6,SY,1,0.5666666666666667,0.4502958059310913,train
00001_H_A_SY_C6,SY,1,0.6,0.44973456859588623,train
00001_H_A_SY_C6,SY,1,0.6333333333333333,0.4548831880092621,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.46091729402542114,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.468355268239975,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.4736088216304779,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.47955670952796936,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.4820097088813782,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.48516181111335754,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.49160081148147583,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.49530142545700073,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.5028848648071289,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.5095246434211731,train
00001_H_A_SY_C6,SY,1,0.6666666666666666,0.5131779313087463,train
00001_H_A_SY_C6,SY,1,0.6333333333333333,0.5196103453636169,train
00001_H_A_SY_C6,SY,1,0.6,0.5222542881965637,train
00001_H_A_SY_C6,SY,1,0.5666666666666667,0.5273116230964661,train
00001_H_A_SY_C6,SY,1,0.5333333333333333,0.5344731211662292,train
00001_H_A_SY_C6,SY,1,0.5,0.5435764193534851,train
00001_H_A_SY_C6,SY,1,0.4666666666666667,0.5503097772598267,train
00001_H_A_SY_C6,SY,1,0.43333333333333335,0.5571959614753723,train
00001_H_A_SY_C6,SY,1,0.4,0.5641899704933167,train
00001_H_A_SY_C6,SY,1,0.36666666666666664,0.5774713754653931,train
00001_H_A_SY_C6,SY,1,0.3333333333333333,0.5841098427772522,train
00001_H_A_SY_C6,SY,1,0.3,0.5856862664222717,train
00001_H_A_SY_C6,SY,1,0.26666666666666666,0.590914785861969,train
00001_H_A_SY_C6,SY,1,0.23333333333333334,0.5944319367408752,train
00001_H_A_SY_C6,SY,1,0.2,0.5945175886154175,train
00001_H_A_SY_C6,SY,1,0.16666666666666666,0.5981568694114685,train
00001_H_A_SY_C6,SY,1,0.13333333333333333,0.598781406879425,train
00001_H_A_SY_C6,SY,1,0.1,0.5971588492393494,train
00001_H_A_SY_C6,SY,1,0.06666666666666667,0.5973701477050781,train
00001_H_A_SY_C6,SY,1,0.03333333333333333,0.5905882120132446,train
00001_H_A_SY_C6,SY,0,0.0,0.5804941058158875,train
00001_H_A_SY_C6,SY,0,0.0,0.5623268485069275,train
00001_H_A_SY_C6,SY,0,0.0,0.5467617511749268,train
00001_H_A_SY_C6,SY,0,0.0,0.5361385345458984,train
00001_H_A_SY_C6,SY,0,0.0,0.518589198589325,train
00001_H_A_SY_C6,SY,0,0.0,0.4984278678894043,train
00001_H_A_SY_C6,SY,0,0.0,0.4804781675338745,train
00005_H_A_N_C8,N,0,0.0,0.6253978610038757,train
00005_H_A_N_C8,N,0,0.0,0.6304877400398254,train
00005_H_A_N_C8,N,0,0.0,0.6339544653892517,train
00005_H_A_N_C8,N,0,0.0,0.6374913454055786,train
00005_H_A_N_C8,N,0,0.0,0.6390021443367004,train
00005_H_A_N_C8,N,0,0.0,0.6392107605934143,train
00005_H_A_N_C8,N,0,0.0,0.6372522115707397,train
00005_H_A_N_C8,N,0,0.0,0.6319080591201782,train
00005_H_A_N_C8,N,0,0.0,0.6257854700088501,train
00005_H_A_N_C8,N,0,0.0,0.6192663908004761,train
00005_H_A_N_C8,N,0,0.0,0.6096333861351013,train
00005_H_A_N_C8,N,0,0.0,0.597832441329956,train
00005_H_A_N_C8,N,0,0.0,0.5906668305397034,train
00005_H_A_N_C8,N,0,0.0,0.5748494863510132,train
00005_H_A_N_C8,N,0,0.0,0.5601359009742737,train
00005_H_A_N_C8,N,0,0.0,0.5369390845298767,train
00005_H_A_N_C8,N,0,0.0,0.5198026895523071,train
00005_H_A_N_C8,N,0,0.0,0.5060827732086182,train
00005_H_A_N_C8,N,0,0.0,0.48877137899398804,train
00005_H_A_N_C8,N,0,0.0,0.4754669964313507,train
00005_H_A_N_C8,N,0,0.0,0.45965105295181274,train
00005_H_A_N_C8,N,0,0.0,0.44472190737724304,train
00005_H_A_N_C8,N,0,0.0,0.43040454387664795,train
00005_H_A_N_C8,N,0,0.0,0.4160812497138977,train
00005_H_A_N_C8,N,0,0.0,0.39659813046455383,train
00005_H_A_N_C8,N,0,0.0,0.38403528928756714,train
00006_H_A_N_C5,N,0,0.0,0.4206538498401642,train
00006_H_A_N_C5,N,0,0.0,0.4244250953197479,train
00006_H_A_N_C5,N,0,0.0,0.4281211197376251,train
00006_H_A_N_C5,N,0,0.0,0.4299165606498718,train
00006_H_A_N_C5,N,0,0.0,0.42593517899513245,train
00006_H_A_N_C5,N,0,0.0,0.4274228513240814,train
00006_H_A_N_C5,N,0,0.0,0.4239259660243988,train
00006_H_A_N_C5,N,0,0.0,0.4206782579421997,train
00006_H_A_N_C5,N,0,0.0,0.42535215616226196,train
00006_H_A_N_C5,N,0,0.0,0.42852580547332764,train
00006_H_A_N_C5,N,0,0.0,0.4272398352622986,train
00006_H_A_N_C5,N,0,0.0,0.4259563386440277,train
00006_H_A_N_C5,N,0,0.0,0.4223877787590027,train
00006_H_A_N_C5,N,0,0.0,0.4224000871181488,train
00006_H_A_N_C5,N,0,0.0,0.41796788573265076,train
00006_H_A_N_C5,N,0,0.0,0.410409152507782,train
00006_H_A_N_C5,N,0,0.0,0.40011459589004517,train
00006_H_A_N_C5,N,0,0.0,0.3964546322822571,train
00006_H_A_N_C5,N,0,0.0,0.38833528757095337,train
00006_H_A_N_C5,N,0,0.0,0.38703182339668274,train
00006_H_A_N_C5,N,0,0.0,0.38484662771224976,train
00006_H_A_N_C5,N,0,0.0,0.38044485449790955,train
00006_H_A_N_C5,N,0,0.0,0.37943166494369507,train
00006_H_A_N_C5,N,0,0.0,0.3717586398124695,train
00006_H_A_N_C5,N,0,0.0,0.3632224500179291,train
00006_H_A_N_C5,N,0,0.0,0.3596387803554535,train
00006_H_A_N_C7,N,0,0.0,0.7816072106361389,train
00006_H_A_N_C7,N,0,0.0,0.7848976254463196,train
00006_H_A_N_C7,N,0,0.0,0.7856194376945496,train
00006_H_A_N_C7,N,0,0.0,0.7852953672409058,train
00006_H_A_N_C7,N,0,0.0,0.7805219292640686,train
00006_H_A_N_C7,N,0,0.0,0.7731994390487671,train
00006_H_A_N_C7,N,0,0.0,0.7681329250335693,train
00006_H_A_N_C7,N,0,0.0,0.761978268623352,train
00006_H_A_N_C7,N,0,0.0,0.7596056461334229,train
00006_H_A_N_C7,N,0,0.0,0.7566998600959778,train
00006_H_A_N_C7,N,0,0.0,0.7510729432106018,train
00006_H_A_N_C7,N,0,0.0,0.7414575219154358,train
00006_H_A_N_C7,N,0,0.0,0.7307037115097046,train
00006_H_A_N_C7,N,0,0.0,0.7193831205368042,train
00006_H_A_N_C7,N,0,0.0,0.7062248587608337,train
00006_H_A_N_C7,N,0,0.0,0.6927524209022522,train
00006_H_A_N_C7,N,0,0.0,0.6836626529693604,train
00006_H_A_N_C7,N,0,0.0,0.6781640648841858,train
00006_H_A_N_C7,N,0,0.0,0.6716306209564209,train
00006_H_A_N_C7,N,0,0.0,0.6629618406295776,train
00006_H_A_N_C7,N,0,0.0,0.6610085964202881,train
00006_H_A_N_C7,N,0,0.0,0.6544722318649292,train
00006_H_A_N_C7,N,0,0.0,0.6459123492240906,train
00006_H_A_N_C7,N,0,0.0,0.6378552913665771,train
00006_H_A_N_C7,N,0,0.0,0.6344146728515625,train
00006_H_A_N_C7,N,0,0.0,0.6329354643821716,train
00007_H_A_FY_C6,FY,1,0.6666666666666666,0.5139405727386475,train
00007_H_A_FY_C6,FY,1,0.6666666666666666,0.5116590261459351,train
00007_H_A_FY_C6,FY,1,0.6666666666666666,0.5092889070510864,train
00007_H_A_FY_C6,FY,1,0.6666666666666666,0.5098404288291931,train
00007_H_A_FY_C6,FY,1,0.6666666666666666,0.5105081796646118,train
00007_H_A_FY_C6,FY,1,0.6666666666666666,0.512099027633667,train
00007_H_A_FY_C6,FY,1,0.6333333333333333,0.519110918045044,train
00007_H_A_FY_C6,FY,1,0.6,0.5227959752082825,train
00007_H_A_FY_C6,FY,1,0.5666666666666667,0.5246995091438293,train
00007_H_A_FY_C6,FY,1,0.5333333333333333,0.5311678647994995,train
00007_H_A_FY_C6,FY,1,0.5,0.536475419998169,train
00007_H_A_FY_C6,FY,1,0.4666666666666667,0.5421428680419922,train
00007_H_A_FY_C6,FY,1,0.43333333333333335,0.5489413142204285,train
00007_H_A_FY_C6,FY,1,0.4,0.5577978491783142,train
00007_H_A_FY_C6,FY,1,0.36666666666666664,0.5620778799057007,train
00007_H_A_FY_C6,FY,1,0.3333333333333333,0.5645726919174194,train
00007_H_A_FY_C6,FY,1,0.3,0.5610978603363037,train
00007_H_A_FY_C6,FY,1,0.26666666666666666,0.5534894466400146,train
00007_H_A_FY_C6,FY,1,0.23333333333333334,0.5462235808372498,train
00007_H_A_FY_C6,FY,1,0.2,0.5403264760971069,train
00007_H_A_FY_C6,FY,1,0.16666666666666666,0.5349774956703186,train
00007_H_A_FY_C6,FY,1,0.13333333333333333,0.5277376770973206,train
00007_H_A_FY_C6,FY,1,0.1,0.5243958830833435,train
00007_H_A_FY_C6,FY,1,0.06666666666666667,0.5152221918106079,train
00007_H_A_FY_C6,FY,1,0.03333333333333333,0.5083431005477905,train
00007_H_A_FY_C6,FY,0,0.0,0.49972695112228394,train
00007_H_A_FY_C6,FY,0,0.0,0.4930308163166046,train
00007_H_A_FY_C6,FY,0,0.0,0.4878125488758087,train
00007_H_A_FY_C6,FY,0,0.0,0.4876023232936859,train
00007_H_A_FY_C6,FY,0,0.0,0.4824303090572357,train
00007_H_A_FY_C6,FY,0,0.0,0.47475841641426086,train
00007_H_A_FY_C6,FY,0,0.0,0.47165462374687195,train
00007_H_A_FY_C6,FY,0,0.0,0.47005119919776917,train
00007_H_A_FY_C6,FY,0,0.0,0.4674074947834015,train
00007_H_A_FY_C6,FY,0,0.0,0.46760615706443787,train
00007_H_A_FY_C6,FY,0,0.0,0.46922433376312256,train
00007_H_A_FY_C6,FY,0,0.0,0.47696033120155334,train
00007_H_A_FY_C6,FY,0,0.0,0.48211410641670227,train
00007_H_A_FY_C8,FY,1,0.6666666666666666,0.4999852478504181,train
00007_H_A_FY_C8,FY,1,0.6666666666666666,0.48960378766059875,train
00007_H_A_FY_C8,FY,1,0.6666666666666666,0.4763247072696686,train
00007_H_A_FY_C8,FY,1,0.6666666666666666,0.4613942503929138,train
00007_H_A_FY_C8,FY,1,0.6666666666666666,0.45191287994384766,train
00007_H_A_FY_C8,FY,1,0.6666666666666666,0.4371490478515625,train
00007_H_A_FY_C8,FY,1,0.6333333333333333,0.4179812967777252,train
00007_H_A_FY_C8,FY,1,0.6,0.3990913927555084,train
00007_H_A_FY_C8,FY,1,0.5666666666666667,0.38120588660240173,train
00007_H_A_FY_C8,FY,1,0.5333333333333333,0.36775511503219604,train
00007_H_A_FY_C8,FY,1,0.5,0.35359612107276917,train
00007_H_A_FY_C8,FY,1,0.4666666666666667,0.33917778730392456,train
00007_H_A_FY_C8,FY,1,0.43333333333333335,0.3282166123390198,train
00007_H_A_FY_C8,FY,1,0.4,0.3217664659023285,train
00007_H_A_FY_C8,FY,1,0.36666666666666664,0.3136168420314789,train
00007_H_A_FY_C8,FY,1,0.3333333333333333,0.3061980605125427,train
00007_H_A_FY_C8,FY,1,0.3,0.30161231756210327,train
00007_H_A_FY_C8,FY,1,0.26666666666666666,0.30572983622550964,train
00007_H_A_FY_C8,FY,1,0.23333333333333334,0.312674343585968,train
00007_H_A_FY_C8,FY,1,0.2,0.31309226155281067,train
00007_H_A_FY_C8,FY,1,0.16666666666666666,0.31646931171417236,train
00007_H_A_FY_C8,FY,1,0.13333333333333333,0.31925615668296814,train
00007_H_A_FY_C8,FY,1,0.1,0.32519975304603577,train
00007_H_A_FY_C8,FY,1,0.06666666666666667,0.3323991894721985,train
00007_H_A_FY_C8,FY,1,0.03333333333333333,0.3363816440105438,train
00007_H_A_FY_C8,FY,0,0.0,0.3468382656574249,train
00007_H_A_FY_C8,FY,0,0.0,0.35361698269844055,train
00007_H_A_FY_C8,FY,0,0.0,0.36318570375442505,train
00007_H_A_FY_C8,FY,0,0.0,0.36493128538131714,train
00007_H_A_FY_C8,FY,0,0.0,0.3734549880027771,train
00007_H_A_FY_C8,FY,0,0.0,0.38927167654037476,train
00007_H_A_FY_C8,FY,0,0.0,0.4054163992404938,train
00007_H_A_FY_C8,FY,0,0.0,0.41426172852516174,train
00007_H_A_FY_C8,FY,0,0.0,0.42706984281539917,train
00007_H_A_FY_C8,FY,0,0.0,0.43288421630859375,train
00007_H_A_FY_C8,FY,0,0.0,0.44101962447166443,train
00007_H_A_FY_C8,FY,0,0.0,0.4406135380268097,train
00007_H_A_FY_C8,FY,0,0.0,0.4459792375564575,train
00008_H_A_SY_C6,SY,1,0.6,0.46366989612579346,train
00008_H_A_SY_C6,SY,1,0.5666666666666667,0.461696058511734,train
00008_H_A_SY_C6,SY,1,0.5333333333333333,0.45326194167137146,train
00008_H_A_SY_C6,SY,1,0.5,0.44463634490966797,train
00008_H_A_SY_C6,SY,1,0.4666666666666667,0.43124085664749146,train
00008_H_A_SY_C6,SY,1,0.43333333333333335,0.42045339941978455,train
00008_H_A_SY_C6,SY,1,0.4,0.40928158164024353,train
00008_H_A_SY_C6,SY,1,0.36666666666666664,0.4026114046573639,train
00008_H_A_SY_C6,SY,1,0.3333333333333333,0.398083359003067,train
00008_H_A_SY_C6,SY,1,0.3,0.39542821049690247,train
00008_H_A_SY_C6,SY,1,0.26666666666666666,0.39354366064071655,train
00008_H_A_SY_C6,SY,1,0.23333333333333334,0.3900536000728607,train
00008_H_A_SY_C6,SY,1,0.2,0.3904727101325989,train
00008_H_A_SY_C6,SY,1,0.16666666666666666,0.38778311014175415,train
00008_H_A_SY_C6,SY,1,0.13333333333333333,0.3893960416316986,train
00008_H_A_SY_C6,SY,1,0.1,0.3875879645347595,train
00008_H_A_SY_C6,SY,1,0.06666666666666667,0.3865604102611542,train
00008_H_A_SY_C6,SY,1,0.03333333333333333,0.38871702551841736,train
00008_H_A_SY_C6,SY,0,0.0,0.38975661993026733,train
00008_H_A_SY_C6,SY,0,0.0,0.382219135761261,train
00008_H_A_SY_C6,SY,0,0.0,0.38970744609832764,train
00008_H_A_SY_C6,SY,0,0.0,0.3929262161254883,train
00008_H_A_SY_C6,SY,0,0.0,0.3947901129722595,train
00008_H_A_SY_C6,SY,0,0.0,0.39725157618522644,train
00008_H_A_SY_C6,SY,0,0.0,0.4000280797481537,train
00008_H_A_SY_C6,SY,0,0.0,0.4009367823600769,train
00008_H_A_SY_C6,SY,0,0.0,0.40489304065704346,train
00008_H_A_SY_C6,SY,0,0.0,0.41105788946151733,train
